file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/cql3/validation/entities/FrozenCollectionsTest.java,org.apache.cassandra.cql3.validation.entities.FrozenCollectionsTest,class,9,10,1,9,35,2,0,35,406,0.0,0.0,0.0,29,2,25,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,403,475,1,3,0,3,0,490,2058,15,18,12,1,0,0,0,155,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/concurrent/WaitQueue.java,org.apache.cassandra.utils.concurrent.WaitQueue$RegisteredSignal,innerclass,3,3,0,3,15,2,0,7,0,0.4166667,0.7,1.0,6,0,5,1,0,0,5,0,0,0,2,0,0,1,0,1,0,0,2,39,8,0,3,0,0,0,0,6,0,3,1,0,0,0,50,2,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/messages/OptionsMessage.java,org.apache.cassandra.transport.messages.OptionsMessage$Anonymous1,anonymous,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,9,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/metrics/CassandraMetricsRegistryTest.java,org.apache.cassandra.metrics.CassandraMetricsRegistryTest,class,3,3,0,3,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,13,0,1,0,1,0,0,1,0,12,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/NotFoundException.java,org.apache.cassandra.thrift.NotFoundException$NotFoundExceptionStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$batch_mutate_result$_Fields,enum,1,1,0,1,12,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,39,8,1,1,0,0,5,6,4,1,4,1,0,0,0,53,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/filter/DataLimits.java,org.apache.cassandra.db.filter.DataLimits$SuperColumnCountingLimits$SuperColumnCountingCounter,innerclass,2,2,0,2,5,4,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2,0,0,0,23,4,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/Message.java,org.apache.cassandra.transport.Message$Dispatcher$FlushItem,innerclass,2,2,0,2,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,10,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/streaming/management/SessionCompleteEventCompositeData.java,org.apache.cassandra.streaming.management.SessionCompleteEventCompositeData,class,1,2,1,1,4,1,0,5,0,0.5,0.0,0.0,1,1,1,0,0,0,2,0,0,0,4,4,1,3,0,0,4,0,0,26,1,0,0,2,0,7,3,5,0,5,1,0,0,0,30,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/OptionReplication.java,org.apache.cassandra.stress.settings.OptionReplication$StrategyAdapter,innerclass,2,2,0,2,5,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17,1,1,1,1,0,3,0,3,3,2,3,0,0,0,16,26,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/compaction/LeveledCompactionTask.java,org.apache.cassandra.db.compaction.LeveledCompactionTask,class,9,11,2,9,5,4,0,1,2,0.5,0.33333334,0.5,4,0,2,0,2,0,4,0,0,0,3,0,0,3,0,0,3,0,0,21,4,0,0,0,0,0,0,3,0,3,1,0,0,0,29,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/tools/nodetool/SetTraceProbability.java,org.apache.cassandra.tools.nodetool.SetTraceProbability,class,4,4,0,4,3,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,6,2,1,0,1,0,0,0,0,31,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/hints/HintsCatalogTest.java,org.apache.cassandra.hints.HintsCatalogTest,class,5,6,1,5,3,1,0,17,3,0.0,0.0,0.0,3,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,43,0,0,0,2,0,1,4,15,3,15,1,0,0,0,39,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/examples/hadoop_cql3_word_count/src/WordCountCounters.java,WordCountCounters,class,15,16,1,15,7,5,0,23,1,0.75,0.0,0.0,2,1,2,0,0,0,2,0,0,0,4,4,0,2,0,2,4,0,1,79,1,0,3,0,0,13,6,8,1,7,2,0,3,0,64,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/functions/AggregateFcts.java,org.apache.cassandra.cql3.functions.AggregateFcts$LongAvgAggregate,innerclass,1,1,0,1,5,1,0,4,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,19,2,0,2,0,0,0,5,6,1,5,1,0,0,0,19,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/thrift/TServerFactory.java,org.apache.cassandra.thrift.TServerFactory$Args,innerclass,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,23,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$execute_cql3_query_result,innerclass,18,18,0,18,143,3,0,49,378,0.8863636,0.27378437,0.5591966,44,0,42,2,0,0,44,0,0,0,13,8,6,7,0,0,8,0,7,647,56,0,29,2,10,27,17,73,0,33,2,0,5,0,148,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/index/StubIndex.java,org.apache.cassandra.index.StubIndex,class,25,38,13,25,22,2,16,5,202,0.93197286,0.01904762,0.028571429,21,0,21,0,0,0,21,0,0,0,7,0,5,2,0,0,0,0,2,105,17,0,1,0,0,0,1,7,0,10,0,1,1,2,110,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$add_args$_Fields,enum,1,1,0,1,13,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,42,9,1,1,0,0,6,8,4,1,4,1,0,0,0,67,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/hints/HintMessage.java,org.apache.cassandra.hints.HintMessage,class,6,9,3,6,3,1,0,0,1,0.4166667,0.33333334,0.33333334,3,0,1,0,0,2,3,0,0,0,4,1,1,0,0,3,4,0,0,46,1,0,0,0,0,0,0,7,0,4,0,0,1,0,58,17,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/Throwables.java,org.apache.cassandra.utils.Throwables$DiscreteAction,interface,0,0,0,0,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/filter/ClusteringIndexNamesFilter.java,org.apache.cassandra.db.filter.ClusteringIndexNamesFilter$Anonymous1,anonymous,4,4,0,4,9,1,0,8,0,0.33333334,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,3,0,0,1,0,0,27,5,1,3,0,0,0,0,7,0,5,2,0,0,0,17,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/filter/ClusteringIndexNamesFilter.java,org.apache.cassandra.db.filter.ClusteringIndexNamesFilter$Anonymous2,anonymous,3,3,0,3,4,1,0,6,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10,2,1,1,0,0,0,0,2,0,2,2,0,0,0,11,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/compaction/CompactionManager.java,org.apache.cassandra.db.compaction.CompactionManager$CleanupStrategy$Bounded,innerclass,8,8,0,8,3,2,0,2,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,1,0,0,24,26,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$AsyncProcessor$multiget_count,innerclass,6,6,0,6,5,1,0,1,10,0.0,0.0,0.0,5,0,4,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,64,3,0,0,0,0,1,0,1,0,1,0,1,0,0,23,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/MigrationRequestVerbHandler.java,org.apache.cassandra.db.MigrationRequestVerbHandler,class,8,9,1,8,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,2,8,0,0,0,0,0,1,0,2,0,2,0,0,0,0,37,1,1
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/long/org/apache/cassandra/db/compaction/LongCompactionsTest.java,org.apache.cassandra.db.compaction.LongCompactionsTest,class,16,17,1,16,18,1,0,58,16,0.6875,0.2857143,0.2857143,8,1,6,1,1,0,7,0,0,0,2,2,2,0,0,0,2,0,26,87,0,7,1,1,1,12,28,31,9,30,3,0,0,0,90,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/sstable/format/SSTableReader.java,org.apache.cassandra.io.sstable.format.SSTableReader,class,85,202,117,85,284,2,1,219,6924,0.95278203,0.040616248,0.29131654,133,21,115,14,3,1,120,6,0,0,25,6,7,7,11,0,17,0,70,1127,123,16,57,18,17,35,65,193,33,140,4,5,9,1,796,1025,20
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,org.apache.cassandra.auth.CassandraRoleManager$Anonymous1,anonymous,2,2,0,2,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,org.apache.cassandra.auth.CassandraRoleManager$Anonymous2,anonymous,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,org.apache.cassandra.auth.CassandraRoleManager$Anonymous3,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_schema_versions_result$describe_schema_versions_resultStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,org.apache.cassandra.auth.CassandraRoleManager$Anonymous4,anonymous,1,1,0,1,3,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,1,0,2,0,1,0,0,1,0,0,0,25,-1,2
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/security/CipherFactory.java,org.apache.cassandra.security.CipherFactory$CachedCipher,innerclass,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,28,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/auth/CassandraRoleManager.java,org.apache.cassandra.auth.CassandraRoleManager$Anonymous5,anonymous,2,2,0,2,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,14,4,0,0,0,0,3,0,0,0,0,1,0,0,0,4,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/UnfilteredDeserializer.java,org.apache.cassandra.db.UnfilteredDeserializer$OldFormatDeserializer,innerclass,14,14,0,14,32,2,0,18,18,0.7692308,0.6944444,1.0,13,0,9,4,0,0,9,0,0,0,7,0,0,7,0,0,2,0,0,238,11,1,4,1,4,0,1,20,1,9,3,0,3,0,66,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/db/lifecycle/TrackerTest.java,org.apache.cassandra.db.lifecycle.TrackerTest$MockListener,innerclass,2,2,0,2,3,1,0,2,0,0.33333334,NaN,NaN,2,0,1,1,0,0,1,0,0,0,3,0,0,0,0,3,3,0,0,13,0,0,0,0,0,0,0,3,0,3,1,0,0,0,14,26,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/transport/Message.java,org.apache.cassandra.transport.Message$Dispatcher$Flusher,innerclass,4,4,0,4,15,1,0,16,0,0.52380955,1.0,1.0,3,0,1,1,0,1,2,0,0,0,7,0,0,0,0,7,5,0,0,45,1,3,1,0,1,0,8,12,0,9,3,0,0,0,30,26,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/TriggerDef.java,org.apache.cassandra.thrift.TriggerDef$TriggerDefTupleSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/btree/BTreeSet.java,org.apache.cassandra.utils.btree.BTreeSet$BTreeRange,innerclass,8,8,0,8,42,2,0,15,33,0.45652175,0.41125542,0.45454547,23,0,15,1,1,6,22,0,0,0,1,0,0,0,1,0,1,0,17,90,20,0,3,0,3,0,14,12,15,4,1,0,0,0,53,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/utils/MerkleTree.java,org.apache.cassandra.utils.MerkleTree$Leaf,innerclass,5,5,0,5,4,2,0,4,6,1.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,3,1,1,0,1,3,0,1,43,1,0,0,0,0,2,2,3,1,3,0,0,1,0,60,8,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/statements/TruncateStatement.java,org.apache.cassandra.cql3.statements.TruncateStatement,class,12,12,0,12,10,3,0,9,21,0.0,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,38,4,0,0,2,0,1,1,2,0,2,2,0,0,0,58,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/ReadCallback.java,org.apache.cassandra.service.ReadCallback,class,18,26,8,18,39,1,0,43,10,0.7514794,0.45454547,0.6818182,13,0,12,1,0,0,12,0,0,0,13,3,1,9,1,2,11,0,10,116,7,0,3,1,6,18,5,23,5,23,3,0,1,0,108,1,5
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/repair/messages/SyncComplete.java,org.apache.cassandra.repair.messages.SyncComplete$SyncCompleteSerializer,innerclass,8,8,0,8,3,1,0,9,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,0,0,0,5,0,3,0,0,0,0,23,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/service/MigrationManager.java,org.apache.cassandra.service.MigrationManager,class,19,23,4,19,108,1,0,102,779,0.8218391,0.23137255,0.23137255,58,37,51,7,0,0,51,0,0,0,6,5,2,4,0,0,6,0,67,312,7,21,17,1,2,36,1,33,0,34,3,1,1,2,247,1,26
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/io/util/DataInputPlus.java,org.apache.cassandra.io.util.DataInputPlus$DataInputStreamPlus,innerclass,1,1,0,1,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/settings/SettingsPopulation.java,org.apache.cassandra.stress.settings.SettingsPopulation$SequentialOptions,innerclass,3,3,0,3,2,3,0,5,0,0.33333334,1.0,1.0,2,0,2,0,0,0,2,0,0,0,3,0,0,0,0,3,3,0,0,11,1,0,0,0,0,9,0,3,1,3,0,0,0,0,28,26,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$truncate_args$_Fields,enum,1,1,0,1,10,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,35,6,1,1,0,0,3,2,4,1,4,1,0,0,0,54,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/service/StorageServiceAccessor.java,org.apache.cassandra.service.StorageServiceAccessor,class,1,2,1,1,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/generate/RatioDistributionFactory.java,org.apache.cassandra.stress.generate.RatioDistributionFactory,interface,1,9,8,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/tools/stress/src/org/apache/cassandra/stress/operations/userdefined/SchemaInsert.java,org.apache.cassandra.stress.operations.userdefined.SchemaInsert$JavaDriverRun,innerclass,6,6,0,6,6,2,0,14,0,0.0,NaN,NaN,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,27,1,3,1,0,0,0,5,10,2,6,2,0,0,0,27,2,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_cluster_name_args$_Fields,enum,1,1,0,1,9,1,0,5,5,0.6111111,0.0952381,0.14285715,6,3,5,0,0,1,7,0,0,0,3,1,0,3,0,0,3,0,2,33,5,1,1,0,0,2,0,4,1,4,1,0,0,0,48,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/test/unit/org/apache/cassandra/locator/NetworkTopologyStrategyTest.java,org.apache.cassandra.locator.NetworkTopologyStrategyTest$Anonymous1,anonymous,0,0,0,0,2,1,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/ErrorCollector.java,org.apache.cassandra.cql3.ErrorCollector,class,8,10,2,8,31,1,0,34,112,0.890625,0.4,0.4,16,10,4,11,0,1,5,0,1,0,4,2,0,4,0,0,4,0,23,81,12,2,4,0,4,5,13,24,7,21,2,0,0,0,164,17,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/statements/AlterTableStatement.java,org.apache.cassandra.cql3.statements.AlterTableStatement,class,25,26,1,25,82,4,0,65,9,0.5833334,0.3,0.3,6,1,5,1,0,0,5,0,0,0,6,0,3,3,0,0,6,0,18,187,2,7,16,0,0,32,2,42,3,36,5,0,1,1,176,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/rows/Cell.java,org.apache.cassandra.db.rows.Cell$Serializer,interface,7,7,0,7,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/partitions/PartitionIterator.java,org.apache.cassandra.db.partitions.PartitionIterator,interface,2,17,15,2,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/db/transform/StoppingTransformation.java,org.apache.cassandra.db.transform.StoppingTransformation,class,8,11,3,8,10,2,0,1,0,0.33333334,0.6,1.0,6,0,0,0,6,0,6,0,0,0,2,0,0,2,0,0,0,0,0,25,0,0,4,0,0,0,0,6,0,2,1,0,0,0,37,1025,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/IndexClause.java,org.apache.cassandra.thrift.IndexClause$IndexClauseTupleScheme,innerclass,6,6,0,6,4,2,0,11,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,31,0,2,0,0,0,0,1,8,0,5,2,0,0,0,18,10,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/repair/messages/RepairOption.java,org.apache.cassandra.repair.messages.RepairOption,class,8,11,3,8,34,1,0,27,23,0.8299321,0.24175824,1.0,14,1,14,0,0,0,14,0,0,0,21,11,10,11,0,0,21,0,7,136,13,4,7,1,2,29,6,44,4,42,3,0,0,0,149,1,2
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$Processor$get,innerclass,5,5,0,5,8,1,0,1,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,1,0,1,0,6,0,1,1,0,0,0,24,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/selection/SelectorFactories.java,org.apache.cassandra.cql3.selection.SelectorFactories$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/repair/Validator.java,org.apache.cassandra.repair.Validator$CountingDigest,innerclass,1,1,0,1,5,3,0,5,0,0.3,1.0,1.0,5,0,1,0,4,0,5,0,0,0,2,0,0,2,0,0,0,0,0,22,1,0,0,0,0,0,1,3,0,2,0,0,0,0,10,8,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/cql3/selection/SelectorFactories.java,org.apache.cassandra.cql3.selection.SelectorFactories$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/src/java/org/apache/cassandra/serializers/UTF8Serializer.java,org.apache.cassandra.serializers.UTF8Serializer$UTF8Validator$State,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$system_update_column_family_result,innerclass,15,15,0,15,96,3,0,38,247,0.87581706,0.2798574,0.41354725,34,0,32,2,0,0,34,0,0,0,9,6,4,5,0,0,6,0,5,454,38,0,18,2,6,17,11,47,0,23,2,0,5,0,141,9,0
/model/lxj/actionableCS/cassandra/cassandra-cassandra-3.2/interface/thrift/gen-java/org/apache/cassandra/thrift/Cassandra.java,org.apache.cassandra.thrift.Cassandra$describe_ring_args$describe_ring_argsStandardSchemeFactory,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0
